,index,entities,labels,size
1537,3348,the first half of the 19th century,DATE,1
1538,2361,Peggy,PERSON,1
1539,2360,PayPal,ORG,1
1540,3349,the first six years,DATE,1
1541,2358,Paul Gaggl,PERSON,1
1542,3350,"the first two
                             decades of the 21st century",DATE,1
1543,2357,Paul C.,PERSON,1
1544,3246,"the
          past two decades",DATE,1
1545,2355,Patrick White,PERSON,1
1546,2354,"Pascual Restrepo
                          ",PERSON,1
1547,3351,the first two decades,DATE,1
1548,3352,"the first two decades
of the 21st century",DATE,1
1549,2380,Philadelphia,GPE,1
1550,2381,Philippe,PERSON,1
1551,2382,"Physical, and Engineering Sciences",ORG,1
1552,2397,"Program

 ",ORG,1
1553,2408,Reagan,PERSON,1
1554,3327,the United Kingdom.158,GPE,1
1555,3329,"the United States
",GPE,1
1556,2406,Rawi Abdelal,ORG,1
1557,2405,Rawi,ORG,1
1558,2404,Rapid,ORG,1
1559,2403,Rakesh,PERSON,1
1560,2402,Rajat Gupta,PERSON,1
1561,2401,RTT,ORG,1
1562,2400,Q3,ORG,1
1563,3330,"the United States Private Sector
Job Quality",ORG,1
1564,2398,Project Syndicate,ORG,1
1565,3331,the United States.247,GPE,1
1566,3332,the United States2,GPE,1
1567,3339,the centuries,DATE,1
1568,2396,Program,ORG,1
1569,2395,"Productivity
                                                                                       Insights Network",ORG,1
1570,2394,"Princeton University Press,1990",ORG,1
1571,3333,the University of Wisconsin-Madison,ORG,1
1572,2392,Princeton University,ORG,1
1573,2391,"Princeton
          University Press",ORG,1
1574,3334,the World Wildlife Fund,ORG,1
1575,2389,Pradeep Rawat,PERSON,1
1576,3335,the YouTuber Union,ORG,1
1577,2387,Poland,GPE,1
1578,3336,the age of 25,DATE,1
1579,2384,"Piet
                                    Eichholtz",ORG,1
1580,3338,the bottom 40 percent,PERCENT,1
1581,3354,the late 2010s,DATE,1
1582,3356,the named year,DATE,1
1583,2295,"Occupational
                                 Employment Statistics",ORG,1
1584,2351,Papanicolas,PERSON,1
1585,2322,One-quarter,DATE,1
1586,3370,the past 50 years,DATE,1
1587,2319,Olivia Robinson,PERSON,1
1588,2318,Oliver Tonby,PERSON,1
1589,2317,Oliver J.,PERSON,1
1590,3371,the past decades,DATE,1
1591,2316,Office of National Statistics Expenditure,ORG,1
1592,2315,Office of National Statistics,ORG,1
1593,3372,the past few decades,DATE,1
1594,3373,the past few years,DATE,1
1595,3374,the past four weeks,DATE,1
1596,3375,"the past two
    decades",DATE,1
1597,3377,the period 2000,DATE,1
1598,3378,the previous 12 months,DATE,1
1599,3379,the previous year,DATE,1
1600,3380,the remaining 15 years,DATE,1
1601,2308,October 2015,DATE,1
1602,3381,the remaining 44 percent,PERCENT,1
1603,3382,the same period,DATE,1
1604,3383,the start of the 21st century,DATE,1
1605,2304,"October 2, 2018",DATE,1
1606,2303,October 1987,DATE,1
1607,2302,"October 11, 2019",DATE,1
1608,2301,"October 1, 2018",DATE,1
1609,2300,"October
          2017",DATE,1
1610,2299,"October
           2016",DATE,1
1611,2298,"October
            22, 2019",DATE,1
1612,3384,the start of this century,DATE,1
1613,3385,the surrounding years,DATE,1
1614,2323,Only 12 percent,PERCENT,1
1615,2324,"Open Mind, Penguin Random House Grupo Editorial",WORK_OF_ART,1
1616,3367,the past 17 years,DATE,1
1617,3363,the number of years,DATE,1
1618,2350,Paolo Zampella,PERSON,1
1619,3357,"the next 20 or
",DATE,1
1620,2348,Pana Alves,PERSON,1
1621,3358,the next decades,DATE,1
1622,2346,Palgrave,ORG,1
1623,3359,"the next decades of the 21st century
1",DATE,1
1624,3360,the next two decades,DATE,1
1625,2345,Pablo Fajgelbaum,PERSON,1
1626,3361,the number of days,DATE,1
1627,2344,Pablo D’Erasmo,PERSON,1
1628,2343,PSID,PERSON,1
1629,3362,the number of weeks,DATE,1
1630,2341,"PISA
       ",PRODUCT,1
1631,2340,PISA,PERSON,1
1632,2325,Oregon,GPE,1
1633,3364,"the past
",DATE,1
1634,3365,"the past
                          two decades",DATE,1
1635,2337,"Oxford University
          Press",ORG,1
1636,2336,Oxford University,ORG,1
1637,2335,"Oxford Review of Economic
      Policy",ORG,1
1638,2334,Oxford Review               ,ORG,1
1639,2333,"Oxford Review
             of Economic Policy",ORG,1
1640,2332,"Oxford
          University Press",ORG,1
1641,2330,Over half,CARDINAL,1
1642,3366,the past 12 months,DATE,1
1643,2328,Otto von Bismarck,PERSON,1
1644,2327,Others,ORG,1
1645,2326,Organisation for Economic Co,ORG,1
1646,2552,TALIS,PERSON,1
1647,2934,country.76,ORG,1
1648,2553,TJ Radigan,PERSON,1
1649,2817,at least four millennia,CARDINAL,1
1650,2825,below 25 percent,PERCENT,1
1651,3048,just 53 percent,PERCENT,1
1652,2824,basics.198,ORG,1
1653,2823,average.200,NORP,1
1654,3051,just one-third,CARDINAL,1
1655,2822,average retirement years,DATE,1
1656,3053,kedu × GDPedu)/(1,ORG,1
1657,2821,available.259,ORG,1
1658,3054,khg × GDPhg,ORG,1
1659,2820,available.206,PRODUCT,1
1660,2819,available.172,ORG,1
1661,2818,automation.63,ORG,1
1662,3055,"khh ×
",ORG,1
1663,3056,ki × xi,ORG,1
1664,3057,labor.10,GPE,1
1665,2845,between 15 and 64 years old,DATE,1
1666,3058,labor.291,ORG,1
1667,2816,at least 5 percent,PERCENT,1
1668,3059,later.164,GPE,1
1669,3060,less 15 years later,DATE,1
1670,2814,as many as 375 million,CARDINAL,1
1671,2813,as many as 200 million,CARDINAL,1
1672,3061,"less than
                           £1,000",MONEY,1
1673,3062,"less than $15,000",MONEY,1
1674,3063,"less than $75,000",MONEY,1
1675,2812,as high as 6 percent,PERCENT,1
1676,2811,"as
%",PERCENT,1
1677,2810,arena.269,ORG,1
1678,2809,"approximately negative $23,240",MONEY,1
1679,3064,less than 0.5 percent,PERCENT,1
1680,3046,just 3 percent,PERCENT,1
1681,2827,"between
                                             2005",DATE,1
1682,3044,just 2 percent,PERCENT,1
1683,3043,just 16 percent,PERCENT,1
1684,3021,households.197 Between 2000 and,GPE,1
1685,3022,households.2,PERSON,1
1686,3023,iTunes,ORG,1
1687,2843,"between 15 and 30 years
                              old",DATE,1
1688,3024,income.203,PERSON,1
1689,3025,income.26 Holding,ORG,1
1690,3026,income.263,ORG,1
1691,3027,income.295 Independent,ORG,1
1692,3028,income.77 Automation,ORG,1
1693,3029,"income1
                          Change",PRODUCT,1
1694,3030,independent.96,ORG,1
1695,2839,between 12 and 17,CARDINAL,1
1696,2838,between 0.9 and 4.3,CARDINAL,1
1697,2837,"between
2002 and 2018",DATE,1
1698,3033,into additional working hours,TIME,1
1699,3034,investments.246,ORG,1
1700,3035,jobs.136,GPE,1
1701,2835,"between
1985 and 2014",DATE,1
1702,2834,"between
     2007",DATE,1
1703,3036,jobs.272,ORG,1
1704,3037,"just $22,217",MONEY,1
1705,2833,"between
     2002",DATE,1
1706,2832,"between
                        2000",DATE,1
1707,3038,"just $58,035",MONEY,1
1708,2831,"between
                           2000",DATE,1
1709,2830,"between
                            2000",DATE,1
1710,3040,just 0.7 percent,PERCENT,1
1711,2828,"between
                              15 and 30 years old",DATE,1
1712,3042,just 14 percent,PERCENT,1
1713,2808,approximately 90 million,CARDINAL,1
1714,2807,approximately 5 percent,PERCENT,1
1715,2806,approximately 440 million,CARDINAL,1
1716,3090,more than 12 percent,PERCENT,1
1717,3091,more than 120 million,CARDINAL,1
1718,2788,almost 90 percent,PERCENT,1
1719,2787,almost 60 percent,PERCENT,1
1720,2786,almost 290,CARDINAL,1
1721,2785,almost 245 million,CARDINAL,1
1722,2783,almost 180 million,CARDINAL,1
1723,2782,almost 1 billion,MONEY,1
1724,2781,ago.194,ORG,1
1725,2780,ages 40,DATE,1
1726,3093,more than 155 million,CARDINAL,1
1727,2779,ages 15 to 64,DATE,1
1728,2778,agencies.11,ORG,1
1729,3094,more than 155 million people.218,QUANTITY,1
1730,2777,aged 65,DATE,1
1731,2776,aged 15 to 24 years,DATE,1
1732,2775,age 65,DATE,1
1733,3096,more than 20,CARDINAL,1
1734,2774,age 64,DATE,1
1735,3097,more than 20 percent,PERCENT,1
1736,2773,age 30,DATE,1
1737,2772,age 15,DATE,1
1738,2771,again.250,ORG,1
1739,2770,above 75 percent,PERCENT,1
1740,3099,more than 215 million,CARDINAL,1
1741,2769,above 70 percent,PERCENT,1
1742,3100,"more than 3,000",CARDINAL,1
1743,2768,about two-thirds,CARDINAL,1
1744,3101,more than 30,CARDINAL,1
1745,3102,more than 35,CARDINAL,1
1746,2789,almost all 20,CARDINAL,1
1747,3089,more than 10%,PERCENT,1
1748,3066,"less than 2,500 grams",QUANTITY,1
1749,3088,more than 10 percent,PERCENT,1
1750,2805,approximately 30 percent,PERCENT,1
1751,2804,approximately 25 percent,PERCENT,1
1752,3067,less than 30 hours,TIME,1
1753,2803,approximately 2.4 percent,PERCENT,1
1754,2802,approximately 170 million,MONEY,1
1755,2801,annually.180,ORG,1
1756,3068,less than 35,CARDINAL,1
1757,3069,less than 35 percent,PERCENT,1
1758,3071,less than a third,CARDINAL,1
1759,3072,less than half,CARDINAL,1
1760,3073,less than one,CARDINAL,1
1761,2798,an estimated 6 percent,PERCENT,1
1762,3074,less than three months,DATE,1
1763,3075,"less than £1,000",MONEY,1
1764,2797,an estimated 15 percent,PERCENT,1
1765,3076,long working hours,TIME,1
1766,3077,longer than 18 months,DATE,1
1767,2796,"an estimated $280,000",MONEY,1
1768,2795,an entire day,DATE,1
1769,3078,many.155 Between 2000 and,ORG,1
1770,3079,median,NORP,1
1771,3080,members.296,PERSON,1
1772,3081,migration.103,PERSON,1
1773,2794,an end year,DATE,1
1774,2793,an additional four,CARDINAL,1
1775,3083,millions,CARDINAL,1
1776,3085,more per year,DATE,1
1777,3086,"more than
     half",CARDINAL,1
1778,3087,more than $150 billion,MONEY,1
1779,3020,house,ORG,1
1780,3015,higher.113,PERSON,1
1781,2766,about one,CARDINAL,1
1782,2895,between 40 million and 150 million,MONEY,1
1783,2908,cents.286,ORG,1
1784,2907,categories.65,PERSON,1
1785,2906,businesses.73,PERSON,1
1786,2949,each year from 2000 to 2017,DATE,1
1787,2905,broadband               month,ORG,1
1788,2904,both.151,PERSON,1
1789,2903,between the ages of 25 and 54,DATE,1
1790,2902,between the ages of 15 and 24 years,DATE,1
1791,2901,between one-sixth,CARDINAL,1
1792,2900,between first and last year,DATE,1
1793,2899,between August 2018,DATE,1
1794,2898,between 65 and 70 percent,DATE,1
1795,2897,between 54 and 107 percent,PERCENT,1
1796,2896,"between 40 million and 150 million
     workers in advanced economies may have to change occupational categories, and almost
     everyone’s job will change to some degree.102 One",MONEY,1
1797,2894,between 35 and 64,DATE,1
1798,2846,between 1628 and 1973,DATE,1
1799,2893,between 28,CARDINAL,1
1800,2892,between 26 and 107 percent,DATE,1
1801,2952,early 2000s,DATE,1
1802,2891,between 2019 and 2023223,DATE,1
1803,2953,economies.140,PRODUCT,1
1804,2954,economies.25,NORP,1
1805,2955,economy.60,ORG,1
1806,2957,eds,ORG,1
1807,2959,eds.,ORG,1
1808,2887,between 2010 and 2015,DATE,1
1809,2886,between 2010 and 2014,DATE,1
1810,2885,between 2009 and 2019,DATE,1
1811,2884,between 2009 and 2016,DATE,1
1812,2961,employees.129,ORG,1
1813,2947,drivers.298,GPE,1
1814,2946,digital technologies,ORG,1
1815,2909,"challenges.112

                               Structural",ORG,1
1816,2910,chapter 1,LAW,1
1817,2933,"countries1                                                                                                    spend, %",WORK_OF_ART,1
1818,2932,countries1,PERSON,1
1819,2931,countries.290,ORG,1
1820,2936,data.260,GPE,1
1821,2930,countries.29 Healthcare,ORG,1
1822,2929,countries.249,ORG,1
1823,2937,decade,DATE,1
1824,2938,decades earlier,DATE,1
1825,2939,decades.132,ORG,1
1826,2940,decile.190,FAC,1
1827,2928,countries.176,ORG,1
1828,2941,decreasing.174,PERSON,1
1829,2927,countries.175,PERSON,1
1830,2926,"countries.125
                             Due",WORK_OF_ART,1
1831,2942,"demographics

",ORG,1
1832,2943,different years,DATE,1
1833,2925,countries.11,ORG,1
1834,2924,costs.66,ORG,1
1835,2923,costs.274,ORG,1
1836,2922,cost.101,ORG,1
1837,2921,controls.273,ORG,1
1838,2920,contract.279,GPE,1
1839,2945,"digital innovation
                          ",ORG,1
1840,2919,construction.204,ORG,1
1841,2917,close to zero,CARDINAL,1
1842,2916,cities.114,GPE,1
1843,2915,choice.15 Technological,ORG,1
1844,2913,chapter 3,LAW,1
1845,2911,chapter 1 of Jobs,LAW,1
1846,2962,"employment.130


                          Independent",ORG,1
1847,2882,between 2007 and 2017,DATE,1
1848,2881,between 2007 and 2013,DATE,1
1849,2990,four-year,DATE,1
1850,2859,between 1993,DATE,1
1851,2858,between 1990 and 2018,DATE,1
1852,2993,from 2000 to 2017,DATE,1
1853,2994,from 2002 to 2018,DATE,1
1854,2995,full-year,DATE,1
1855,2996,funding.67,ORG,1
1856,2997,future.78,ORG,1
1857,2998,"gains.171



",FAC,1
1858,2857,between 1990 and 2004,DATE,1
1859,2999,gains.271,PERSON,1
1860,2856,between 1980 and 2016,DATE,1
1861,3001,globalization.10,ORG,1
1862,3002,globalization.177,PERSON,1
1863,2855,between 1980,DATE,1
1864,2854,"between 1972 and
                               2001",DATE,1
1865,3004,greater than 3,CARDINAL,1
1866,3005,greater than 42 percent,PERCENT,1
1867,2853,between 1972,DATE,1
1868,3006,groups.131,ORG,1
1869,3007,groups.285,ORG,1
1870,2851,between 1964 and 2014,DATE,1
1871,3008,growth.92,ORG,1
1872,3009,half,CARDINAL,1
1873,2850,between 1950 and 2016,DATE,1
1874,2849,between 1946 and 1950,DATE,1
1875,2848,between 1890 and 2006,DATE,1
1876,3010,half a century ago,DATE,1
1877,3012,healthcare.75,ORG,1
1878,3013,"healthcare1

                                                                                                  ",ORG,1
1879,2991,four.127,PERSON,1
1880,2860,between 1995 and 2000,DATE,1
1881,2878,between 2005,DATE,1
1882,2861,between 1999 and 2017,DATE,1
1883,2877,between 2004 and 2018,DATE,1
1884,2180,Mexico,GPE,1
1885,2963,employment.299,PERSON,1
1886,2964,erosion—107 percent,PERCENT,1
1887,2966,euro area,LOC,1
1888,2967,every day,DATE,1
1889,2968,every five years,DATE,1
1890,2873,between 2000 and 2018,CARDINAL,1
1891,2969,every two years,DATE,1
1892,2970,example.211,GPE,1
1893,2971,excl,NORP,1
1894,2972,expectancy.224,PERSON,1
1895,2973,expectations.116 A,ORG,1
1896,2974,fairness.117,ORG,1
1897,2975,"family.2

            Tertiary",ORG,1
1898,2976,fewer working hours,TIME,1
1899,2977,fifth,ORDINAL,1
1900,2978,fintech,ORG,1
1901,2869,between 2000 and 2016,CARDINAL,1
1902,2979,firms.293,ORG,1
1903,2982,five to six,CARDINAL,1
1904,2868,between 2000 and 2015,DATE,1
1905,2983,five-day week,DATE,1
1906,2866,between 2000 and 2012,DATE,1
1907,2865,between 2000 and 2004,DATE,1
1908,2985,"five-year
           period",DATE,1
1909,2987,four million,CARDINAL,1
1910,2988,four weeks,DATE,1
1911,2989,four years,DATE,1
1912,2767,about one-fourth,CARDINAL,1
1913,2765,about 500 million,CARDINAL,1
1914,3245,"the
          Transformation of the State",WORK_OF_ART,1
1915,3199,sample.128,ORG,1
1916,3191,"returns.238

                 ",ORG,1
1917,3192,roughly 120 million,MONEY,1
1918,2629,Todd Tucker,PERSON,1
1919,2628,"Today, September",DATE,1
1920,2627,"Today, December 9, 2016",DATE,1
1921,2626,Timmins,GPE,1
1922,2625,Tim Willems,PERSON,1
1923,2624,Tim Beacom,PERSON,1
1924,2622,Till von Wachter,PERSON,1
1925,2621,Three-year,DATE,1
1926,2620,Three,CARDINAL,1
1927,3196,roughly 50 years,DATE,1
1928,3197,roughly 500 million,CARDINAL,1
1929,3198,roughly one,CARDINAL,1
1930,3200,sample.23 Food,ORG,1
1931,3172,points.147,ORG,1
1932,2617,Thomas,PERSON,1
1933,2616,Thomas,GPE,1
1934,2615,Thirty-Six,CARDINAL,1
1935,2614,Third,ORDINAL,1
1936,3201,sample.62,PRODUCT,1
1937,2613,"Theory, History",WORK_OF_ART,1
1938,3202,savers.16,ORG,1
1939,2612,The start of the 21st century,DATE,1
1940,3203,"savings.100

     Technology",ORG,1
1941,3204,scheme.93,ORG,1
1942,3207,"services.24

     Globalization",ORG,1
1943,3208,services.28,PERSON,1
1944,3211,shareholders.74,ORG,1
1945,2610,"The World Economic
Forum",LAW,1
1946,2631,Tony Judt,PERSON,1
1947,2632,Toyota,ORG,1
1948,2634,Truven MarketScan,ORG,1
1949,2635,Turkey,GPE,1
1950,2660,"United
                                                                                                          ",ORG,1
1951,3174,policies.167,ORG,1
1952,2659,"United
",GPE,1
1953,3175,"positions.6

    ",PERSON,1
1954,2656,Ulrich Schulte-Strathaus,PERSON,1
1955,2655,Udacity,ORG,1
1956,3176,"pp
                                                                                                                                          ",ORG,1
1957,3177,practices.72,ORG,1
1958,2653,US Government Accountability Office,ORG,1
1959,2652,US Federal Reserve,ORG,1
1960,3178,previous decades,DATE,1
1961,3179,progress tivity        employment       ,ORG,1
1962,3180,property.313,ORG,1
1963,2650,US Census Bureau,ORG,1
1964,3181,quintile.255,ORG,1
1965,2647,UNU,PERSON,1
1966,3182,reasons.121,PERSON,1
1967,2645,UK Office of National Statistics,ORG,1
1968,2643,UK Department for Work and Pensions,ORG,1
1969,3184,recent decades,DATE,1
1970,3186,recommendations.241,ORG,1
1971,2641,UC Hastings College of Law Center,ORG,1
1972,3187,recovery.98,ORG,1
1973,2639,Tüzemen,NORP,1
1974,2638,Two years,DATE,1
1975,3188,respectively.146,PERSON,1
1976,3189,retirement.123,PERSON,1
1977,2636,Twenty percent,PERCENT,1
1978,3190,retirement.262,ORG,1
1979,3212,sheet.90,GPE,1
1980,3213,significant.145,GPE,1
1981,3217,six-month,DATE,1
1982,3227,some 53 percent,PERCENT,1
1983,2575,The Disruptive Impact of FinTech on Retirement Systems,LAW,1
1984,2574,The Commonwealth Fund,ORG,1
1985,3229,"spending.266

    ",PERSON,1
1986,2572,The Bureau of Labor Statistics,ORG,1
1987,3231,"states.7

      ",ORG,1
1988,2571,The Black Car Fund,LAW,1
1989,3232,subindexes,PERSON,1
1990,2570,The Aspen Institute,ORG,1
1991,3233,system.226,ORG,1
1992,2568,The Academy of Management Journal,ORG,1
1993,3235,ten weeks,DATE,1
1994,2566,Tertiary,ORDINAL,1
1995,2565,Ten percent,PERCENT,1
1996,2563,Telegraph,FAC,1
1997,2562,TechCrunch,ORG,1
1998,3236,ten years,DATE,1
1999,2560,"Tech for
                             Good",WORK_OF_ART,1
2000,3237,tenth,ORDINAL,1
2001,2559,Tech,ORG,1
2002,2557,TaskRabbit,PRODUCT,1
2003,3238,terms.21,ORG,1
2004,3240,tertiary,PRODUCT,1
2005,2556,Tarek Elmasry,PERSON,1
2006,3241,that year,DATE,1
2007,3242,"the
                              21st century",DATE,1
2008,3243,"the
               21st century",DATE,1
2009,3244,"the
            Federal Reserve Bank of",ORG,1
2010,2555,Tafel,WORK_OF_ART,1
2011,2554,Tafel,PRODUCT,1
2012,3228,some 95 million,CARDINAL,1
2013,3226,some 45 million,CARDINAL,1
2014,2607,The US Census Bureau,ORG,1
2015,2577,The Economics of Inequality,ORG,1
2016,2606,The US,ORG,1
2017,3218,skills.18,ORG,1
2018,2604,The Three Worlds of Welfare Capitalism,ORG,1
2019,2935,customers.166,ORG,1
2020,2600,The Silicon Valley,LOC,1
2021,2599,The Richest Man Who Ever Lived:,GPE,1
2022,2598,The Republic,GPE,1
2023,3219,slightly.161,ORG,1
2024,2596,"The Quarterly Journal of
Economics",ORG,1
2025,2595,"The Quarterly
International Labor Organization",WORK_OF_ART,1
2026,2594,The Political Economy of Britain,ORG,1
2027,2593,The Pensions Advisory Service,ORG,1
2028,3220,"social
                                                                       ",ORG,1
2029,2591,The Oxford Handbook,WORK_OF_ART,1
2030,2590,The New Economic Insecurity,WORK_OF_ART,1
2031,3221,"social
                                                                                                  ",ORG,1
2032,2589,The Money Charity,ORG,1
2033,2588,The Mondragon Corporation,ORG,1
2034,2587,The MGI Council,ORG,1
2035,2586,The Heritage Foundation,ORG,1
2036,3222,social                                  ,ORG,1
2037,2585,The Hamilton Project,EVENT,1
2038,3223,social healthcare,ORG,1
2039,2583,The Great Recession,WORK_OF_ART,1
2040,3224,social insurance,ORG,1
2041,2582,The Five Giants,ORG,1
2042,2581,The First Industrial Nation,ORG,1
2043,2580,The Federal Reserve Bank of St. Louis,ORG,1
2044,2579,The European Transport Workers’ Federation,ORG,1
2045,3173,points.215 New Zealand,GPE,1
2046,2662,"United
                                                                                                           13",ORG,1
2047,2764,about 5.4,CARDINAL,1
2048,3125,nearly one-third,CARDINAL,1
2049,3119,"national
statistics agency",ORG,1
2050,3120,national airline Lufthansa,ORG,1
2051,3121,nature.173,GPE,1
2052,2732,Yale,ORG,1
2053,2731,Xavier Debrun,PERSON,1
2054,2730,Wyplosz,PERSON,1
2055,3122,nearly 245 million,CARDINAL,1
2056,2729,World Wildlife Fund,ORG,1
2057,2728,World War,EVENT,1
2058,2727,"World Inequality
                                     Database",ORG,1
2059,2725,World Health,ORG,1
2060,2724,World Economic Forum,ORG,1
2061,3123,"nearly 800,000",CARDINAL,1
2062,3124,nearly half,CARDINAL,1
2063,2722,World Development Indicators,ORG,1
2064,3171,perks.141,PERSON,1
2065,3126,"necessary.95

                                             ",ORG,1
2066,3127,"negative $23,240",MONEY,1
2067,3128,negative 0.2 percent,PERCENT,1
2068,2720,"World Bank
                                     Financial Inclusion Indicators",ORG,1
2069,3129,negative 0.6 percent,PERCENT,1
2070,3130,negative 14 percent,PERCENT,1
2071,3132,nine months,DATE,1
2072,3133,non-zero-hour,TIME,1
2073,3134,nonalcohol,ORG,1
2074,2718,"World
            Bank",ORG,1
2075,2717,"World
                                   Bank",ORG,1
2076,2716,"World
                                      Bank Financial Inclusion",ORG,1
2077,2715,"World
                                                                                    Bank",ORG,1
2078,3135,nondigital,PERSON,1
2079,3118,more years of the 21st century,DATE,1
2080,2735,Yoni Appelbaum,PERSON,1
2081,2736,Yunnan Jiang,PERSON,1
2082,2737,Yvonne Roberts,PERSON,1
2083,2763,about 5 percent,PERCENT,1
2084,3103,more than 40,CARDINAL,1
2085,2762,about 400,CARDINAL,1
2086,3105,more than 50 percent,PERCENT,1
2087,3106,more than 6 percent,PERCENT,1
2088,2760,about 3 percent,PERCENT,1
2089,2759,"about 20,000",CARDINAL,1
2090,3107,more than 70,CARDINAL,1
2091,2756,"about 13,500",CARDINAL,1
2092,2755,"about 12,000",CARDINAL,1
2093,3108,more than 71.2 percent,PERCENT,1
2094,2754,about 115 million,CARDINAL,1
2095,3109,more than 90 days.212,MONEY,1
2096,2753,about 11 percent,PERCENT,1
2097,2752,"about $3,000",MONEY,1
2098,2751,"about
     30 percent",PERCENT,1
2099,2750,"about
                            15 percent",PERCENT,1
2100,2749,"about
                            $37 billion",MONEY,1
2101,3112,more than one,CARDINAL,1
2102,3113,more than seven,CARDINAL,1
2103,2747,a decade later,DATE,1
2104,2746,a decade,DATE,1
2105,2745,a century later,DATE,1
2106,2744,a century,DATE,1
2107,2743,a Society for Human Resource Management,ORG,1
2108,3115,more than ten,CARDINAL,1
2109,2742,"a
     year",DATE,1
2110,2741,Zurich,GPE,1
2111,3116,more than ten percent,PERCENT,1
2112,2713,Working,ORG,1
2113,2712,Workers            ,ORG,1
2114,2711,"Workers
                  Collective",ORG,1
2115,3150,only about 51 percent,PERCENT,1
2116,2682,Vancouver,GPE,1
2117,3152,only one,CARDINAL,1
2118,2680,Urban Research Institute,ORG,1
2119,2679,Urban,ORG,1
2120,3153,only two,CARDINAL,1
2121,2677,University of Manchester,ORG,1
2122,3154,outcome1              ,PERSON,1
2123,2676,University of Canterbury,ORG,1
2124,2675,University Press,ORG,1
2125,3155,"outcomes.162

",ORG,1
2126,2673,United States2              ,PERCENT,1
2127,3156,over $1 billion,MONEY,1
2128,3157,over $4.5 billion,MONEY,1
2129,3159,over 75 percent,PERCENT,1
2130,2671,United States Census,ORG,1
2131,3161,over £5,MONEY,1
2132,3162,over.202,GPE,1
2133,3163,owners.199,GPE,1
2134,2670,United States Census,FAC,1
2135,3164,"patterns.289



",PERSON,1
2136,3165,pensions.275,GPE,1
2137,2668,United States,ORG,1
2138,3166,"percent1                                     Global
                                                           ",ORG,1
2139,3167,performance.165,FAC,1
2140,3168,"period.181


                            175
                                  Holding",WORK_OF_ART,1
2141,2666,United Nations World Happiness Survey,EVENT,1
2142,3169,"period.209
",LOC,1
2143,2665,"United Kingdom

                                                                                                                                                                                              ",GPE,1
2144,3170,period.265,NORP,1
2145,3151,only four,CARDINAL,1
2146,3149,"only about $3,000",MONEY,1
2147,2709,WorkLife Law,PERSON,1
2148,2685,Vineet Thakur,PERSON,1
2149,3136,"number 18/19, 2018",DATE,1
2150,2707,"Work of the Past, Work of the Future",WORK_OF_ART,1
2151,2706,Wolfgang Mommsen,PERSON,1
2152,2705,Wolfgang,PERSON,1
2153,2704,William Wascher,PERSON,1
2154,3138,number of hours,TIME,1
2155,2702,Wealthsimple,ORG,1
2156,3141,one million,CARDINAL,1
2157,3142,one year,DATE,1
2158,3143,one-quarter,CARDINAL,1
2159,2700,Washington,GPE,1
2160,2699,Walter Hanesch,PERSON,1
2161,3144,only 3,CARDINAL,1
2162,2698,Walmart,ORG,1
2163,2697,Walmart,GPE,1
2164,2696,Wall Street Journal,ORG,1
2165,2695,Wales,GPE,1
2166,2694,WIID,PRODUCT,1
2167,2693,W.W. Norton & Company,ORG,1
2168,3145,only 4,CARDINAL,1
2169,2692,W.E. Upjohn Institute for Employment Research,ORG,1
2170,2691,W.E. Upjohn,PERSON,1
2171,3146,only 43 percent,PERCENT,1
2172,3147,only 74 percent,PERCENT,1
2173,2689,Volume       Government,ORG,1
2174,3148,only a month,DATE,1
2175,2688,Vivien Singer,PERSON,1
2176,2687,Virginia Hernanz,GPE,1
2177,2686,Vinny Kuntz,PERSON,1
2178,2602,The Swedish Health Care System,ORG,1
2179,0,$ thousand,MONEY,1
2180,2179,Meszaros,GPE,1
2181,698,229,CARDINAL,1
2182,727,246,CARDINAL,1
2183,728,248,CARDINAL,1
2184,729,249,CARDINAL,1
2185,732,25 percent,PERCENT,1
2186,733,25 to 54,DATE,1
2187,735,25 to 64 years,DATE,1
2188,736,25 to 64 years old,DATE,1
2189,740,25.5 percent,PERCENT,1
2190,742,251,CARDINAL,1
2191,743,252,CARDINAL,1
2192,744,253,CARDINAL,1
2193,745,254,CARDINAL,1
2194,746,255,CARDINAL,1
2195,747,257,CARDINAL,1
2196,748,258,CARDINAL,1
2197,749,259,CARDINAL,1
2198,752,26 percent,PERCENT,1
2199,726,245,CARDINAL,1
2200,725,244,CARDINAL,1
2201,724,243,CARDINAL,1
2202,711,23543,CARDINAL,1
2203,703,230,CARDINAL,1
2204,704,231,CARDINAL,1
2205,705,"23108, January 2017",DATE,1
2206,706,232,CARDINAL,1
2207,708,233,CARDINAL,1
2208,709,234,CARDINAL,1
2209,710,235,CARDINAL,1
2210,712,237,CARDINAL,1
2211,723,242,CARDINAL,1
2212,713,238,CARDINAL,1
2213,714,239,CARDINAL,1
2214,715,23M                                           ,MONEY,1
2215,717,"24
",DATE,1
2216,719,24%,PERCENT,1
2217,720,240,CARDINAL,1
2218,722,241,CARDINAL,1
2219,753,26%,PERCENT,1
2220,754,260,CARDINAL,1
2221,755,"260,000",CARDINAL,1
2222,789,285,CARDINAL,1
2223,779,279,CARDINAL,1
2224,781,28,DATE,1
2225,784,280,CARDINAL,1
2226,785,"280,000",MONEY,1
2227,786,282,CARDINAL,1
2228,787,283,CARDINAL,1
2229,788,284,CARDINAL,1
2230,790,286,CARDINAL,1
