,index,entities,labels,size
1517,2173,Sony,ORG,1
1518,2172,Sonia Vora,PERSON,1
1519,2171,Softbank Mobile,ORG,1
1520,2170,Softbank,ORG,1
1521,2169,"Soft Robotics Inc.
                                             ",ORG,1
1522,2168,Social network,ORG,1
1523,2704,ten million,CARDINAL,1
1524,2706,tens of millions,MONEY,1
1525,2709,than 95 percent,PERCENT,1
1526,2166,Social,ORG,1
1527,2165,Slowest,ORG,1
1528,2710,that decade,DATE,1
1529,2163,Slaughter,PERSON,1
1530,2162,SkillsFuture Initiative,ORG,1
1531,2711,that.81,ORG,1
1532,2160,Six Degrees,QUANTITY,1
1533,2159,Singaporeans,NORP,1
1534,2712,"the
                                    1820s",DATE,1
1535,2187,Starbucks Newsroom,ORG,1
1536,2188,States,GPE,1
1537,2700,system.98,NORP,1
1538,2695,some 4 percent,PERCENT,1
1539,2218,"Technological
    adaptation",WORK_OF_ART,1
1540,2217,TechCrunch,ORG,1
1541,2216,Taylor Review,ORG,1
1542,2693,skills.42,ORG,1
1543,2214,Tasuku Kuwabara,GPE,1
1544,2213,TaskRabbit,ORG,1
1545,2212,Tarun Agarwal,PERSON,1
1546,2211,Tarek Elmasry,PERSON,1
1547,2210,Talan B. İşcan,PERSON,1
1548,2209,Talan B. Iscan,PERSON,1
1549,2208,TODAY,DATE,1
1550,2207,Syntouch,WORK_OF_ART,1
1551,2696,some 60 percent,PERCENT,1
1552,2189,"Statisticians
                                                                                                                                 ",ORG,1
1553,2697,spring 2005,DATE,1
1554,2203,Swarm,ORG,1
1555,2202,Sven Smit,PERSON,1
1556,2201,Suzanne Mettler,PERSON,1
1557,2200,Susskind,PERSON,1
1558,2198,Superstar”,WORK_OF_ART,1
1559,2197,Summers,DATE,1
1560,2196,Subfield,PERSON,1
1561,2195,Steven Ruggles,PERSON,1
1562,2192,Steven J.,PERSON,1
1563,2191,Steve Lohr,PERSON,1
1564,2190,Stephan Lindner,PERSON,1
1565,2157,Simon & Schuster,ORG,1
1566,2155,"Silicon Valley


",ORG,1
1567,2691,six million,CARDINAL,1
1568,2154,"Silicon Valley
",LOC,1
1569,2723,the 18th century,DATE,1
1570,2724,the 1940s,DATE,1
1571,2125,Schumpeter,ORG,1
1572,2729,the 1980s and,DATE,1
1573,2121,Sarah Forman,PERSON,1
1574,2120,Sandrine Devillard,PERSON,1
1575,2732,the 2000s,DATE,1
1576,2733,the 20th,DATE,1
1577,2734,the 20th century,DATE,1
1578,2736,the Brookings Institution,ORG,1
1579,2737,the Civil War,EVENT,1
1580,2738,the Dartmouth Conference,ORG,1
1581,2117,SSRN,PRODUCT,1
1582,2116,SIX,CARDINAL,1
1583,2739,"the European
    Commission",ORG,1
1584,2740,the European Union,ORG,1
1585,2741,the Federal Reserve Banks of,ORG,1
1586,2113,Rudina Seseri,PERSON,1
1587,2742,the First Industrial Revolution,EVENT,1
1588,2743,"the General Services
                                             Administration",ORG,1
1589,2110,"Roughly half
                         ",CARDINAL,1
1590,2109,Rosetta Books,ORG,1
1591,2108,Rosenfeld,PERSON,1
1592,2107,Ronald M. Summers,PERSON,1
1593,2106,Ronald Goeken,PERSON,1
1594,2105,Ron Levine,PERSON,1
1595,2104,Rohit Agarwal,PERSON,1
1596,2127,Schuster,PERSON,1
1597,2722,the 1850s,DATE,1
1598,2128,Scientists,NORP,1
1599,2143,"September 6, 2012",DATE,1
1600,2153,Shumi Jain,PERSON,1
1601,2152,Shishir Gupta,PERSON,1
1602,2151,Shaw,PERSON,1
1603,2150,Shannon Bouton,PERSON,1
1604,2713,"the
                                    past 25 years",DATE,1
1605,2714,"the
                                 hours",TIME,1
1606,2148,Shana Patadia,PERSON,1
1607,2147,Shambaugh,ORG,1
1608,2146,Seven,CARDINAL,1
1609,2715,"the
                            automation",ORG,1
1610,2145,Seth D.,PERSON,1
1611,2144,Sergio Balcazar,PERSON,1
1612,2142,"September 26, 2017",DATE,1
1613,2129,Scott Nyquist,PERSON,1
1614,2716,"the
                          21st century",DATE,1
1615,2717,"the
                      Bureau of Economic Analysis",ORG,1
1616,2718,"the
Advocates",ORG,1
1617,2138,September 2013,DATE,1
1618,2137,"September 20, 2011",DATE,1
1619,2507,decline.19,NORP,1
1620,2135,"Sensory
                  Sensory",ORG,1
1621,2134,Secondly,ORDINAL,1
1622,2719,"the
Intelligence Technologies",FAC,1
1623,2720,"the
twentieth century",DATE,1
1624,2721,the 15 years,DATE,1
1625,2130,Seattle,GPE,1
1626,2692,six-year,DATE,1
1627,2221,Telecommunications,ORG,1
1628,2325,University Center on Education,ORG,1
1629,2272,Tilly,PERSON,1
1630,2301,US Council of Economic Advisors,ORG,1
1631,2300,"US Census 1900, 1914, 1910",WORK_OF_ART,1
1632,2298,US,NORP,1
1633,2652,only 3 percent,PERCENT,1
1634,2653,only 37 percent,PERCENT,1
1635,2296,UNICEF,ORG,1
1636,2654,only 40 percent,PERCENT,1
1637,2294,UN,ORG,1
1638,2293,UK Department of Education,ORG,1
1639,2655,only 43 percent,PERCENT,1
1640,2656,only 5.5 percent,PERCENT,1
1641,2288,Tyson,PERSON,1
1642,2658,only about 1 percent,PERCENT,1
1643,2659,over 130 million miles,QUANTITY,1
1644,2285,"Twelve, 2015",DATE,1
1645,2284,Turkey,GPE,1
1646,2660,over 65,DATE,1
1647,2661,over 75 percent,PERCENT,1
1648,2281,Trade,ORG,1
1649,2662,overnight,TIME,1
1650,2280,Track how technology is transforming work,WORK_OF_ART,1
1651,2279,"Track how
EJNMMI Research",WORK_OF_ART,1
1652,2278,Tom Mitchell,PERSON,1
1653,2277,Tom,PERSON,1
1654,2663,packers,ORG,1
1655,2275,Times of London,ORG,1
1656,2274,Tim Worstall,PERSON,1
1657,2651,only 20 percent,PERCENT,1
1658,2303,US Labor Markets,ORG,1
1659,2304,USAID,ORG,1
1660,2316,"United
                                                                                                                                                                                  ",ORG,1
1661,2324,"United States
                                                                                                                                            ",ORG,1
1662,2633,"number 1, October 2017",DATE,1
1663,2321,United Nations,ORG,1
1664,2320,United Kingdom3,ORG,1
1665,2319,United Kingdom2,ORG,1
1666,2635,"number 4, June 2003",DATE,1
1667,2636,"number 4, November 2003",DATE,1
1668,2637,"number 4, October 1998",DATE,1
1669,2638,"number 4, October 2009",DATE,1
1670,2317,United                                                                             ,ORG,1
1671,2639,"number 49, December 2015",DATE,1
1672,2640,"number 5, December 1973",DATE,1
1673,2642,"number 8, November 2014",DATE,1
1674,2305,Uber,NORP,1
1675,2315,"United
   ",GPE,1
1676,2644,"one
                                    tenth",CARDINAL,1
1677,2314,"United




                                                                                                                                                                                       ",ORG,1
1678,2313,"United
",PERSON,1
1679,2647,ones.25,ORG,1
1680,2648,only 1.9 percent,PERCENT,1
1681,2311,Unfinished,PERSON,1
1682,2649,only 12 percent,PERCENT,1
1683,2310,"Understanding the                   Europe’s digital front-runners, October 2017.
",WORK_OF_ART,1
1684,2309,Ulsan,GPE,1
1685,2650,only 18 percent,PERCENT,1
1686,2306,Ubuntu Life,WORK_OF_ART,1
1687,2273,Tim Beacom,PERSON,1
1688,2664,percent.71,ORG,1
1689,2689,simultaneously.65,NORP,1
1690,2665,platform.87,ORG,1
1691,2678,roughly 50 percent,PERCENT,1
1692,2679,roughly 50 years,DATE,1
1693,2245,"The Lauder
Institute",ORG,1
1694,2244,The International Energy Agency,ORG,1
1695,2243,The Image Bank/Getty,ORG,1
1696,2242,The High School Movement,ORG,1
1697,2683,seen.127,ORG,1
1698,2240,The GI Bill of 1944,LAW,1
1699,2239,The GI Bill,PERSON,1
1700,2238,The G. I. Bill and Higher Education: Success and Surprise,WORK_OF_ART,1
1701,2237,The G. I. Bill,WORK_OF_ART,1
1702,2236,The Future of Skills:,ORG,1
1703,2235,The Ford Model T,PRODUCT,1
1704,2234,"The Contribution of Information
Technology to Consumer Welfare",WORK_OF_ART,1
1705,2233,The Conference Board Total Economy Database,ORG,1
1706,2232,"The Condition of the Working Class
                                                             in England",WORK_OF_ART,1
1707,2231,The Chronicle of Higher Education,WORK_OF_ART,1
1708,2230,The American Assembly,ORG,1
1709,2684,services.37,ORG,1
1710,2686,"seven to ten or more
                                             ",CARDINAL,1
1711,2229,"The
Goldin",PERSON,1
1712,2228,Thailand,GPE,1
1713,2687,seventh,ORDINAL,1
1714,2226,Tesla,ORG,1
1715,2225,Terry Gregory,PERSON,1
1716,2688,several decades,DATE,1
1717,2224,Terry,PERSON,1
1718,2677,roughly 0.5 percent,PERCENT,1
1719,2247,The New Yorker,ORG,1
1720,2248,"The Quarterly Journal of
                                 Economics",ORG,1
1721,2260,The Welfare & Medical Care/Dex Image/,ORG,1
1722,2666,population.133,ORG,1
1723,2269,Thor Berger,PERSON,1
1724,2667,population.77,PERSON,1
1725,2268,Thomas H.,PERSON,1
1726,2267,Thomas A. Kochan,PERSON,1
1727,2266,Thomas A.,PERSON,1
1728,2265,Thirteen,CARDINAL,1
1729,2264,The last 20 years,DATE,1
1730,2263,The Yale Law Journal,ORG,1
1731,2262,The World Bank,ORG,1
1732,2668,premiums.41,ORG,1
1733,2261,The West Wing,PRODUCT,1
1734,2259,"The Washington Post
                            Wonkblog",ORG,1
1735,2249,"The Quarterly Journal of
    Economics",ORG,1
1736,2258,The Wall Street Journal,ORG,1
1737,2669,presses.30,PRODUCT,1
1738,2670,previous eras,DATE,1
1739,2673,required.95,NORP,1
1740,2255,The Solar Foundation,ORG,1
1741,2674,"result.1

                      ",ORG,1
1742,2254,The Social and Economic Implications of Artificial Intelligence Technologies,ORG,1
1743,2253,The Social and Economic Implications of Artificial,ORG,1
1744,2252,The Review of Economics and Statistics,ORG,1
1745,2675,retrained.21 Programs,ORG,1
1746,2250,"The Quarterly Journal of
Economics",ORG,1
1747,2676,"roughly
                      $6.7 trillion",MONEY,1
1748,0,"$
                                        400",MONEY,1
1749,1461,Freya Li,PERSON,1
1750,1749,"La
                                                                       Découverte",ORG,1
1751,652,36–37          ,ORG,1
1752,630,"33,902",CARDINAL,1
1753,632,"34
",PERCENT,1
1754,633,34 million,CARDINAL,1
1755,635,34%,PERCENT,1
1756,636,34.1,CARDINAL,1
1757,638,"35


",PERCENT,1
1758,639,"35
                                                                                                                                   ",MONEY,1
1759,641,35 percent,PERCENT,1
1760,642,353,CARDINAL,1
1761,644,36,DATE,1
1762,645,36 hours,TIME,1
1763,646,36 percent,PERCENT,1
1764,647,"3614, October 2011",DATE,1
1765,649,365,CARDINAL,1
1766,650,367,CARDINAL,1
1767,629,33%,PERCENT,1
1768,628,33,DATE,1
1769,626,329,CARDINAL,1
1770,615,30–35,CARDINAL,1
1771,608,30-fold,CARDINAL,1
1772,609,300,CARDINAL,1
1773,610,300,PRODUCT,1
1774,611,"300


",MONEY,1
1775,613,300 million to 365 million,MONEY,1
1776,614,30th–70th  ,ORG,1
1777,617,31,DATE,1
1778,625,32 percent,PERCENT,1
1779,618,"31


",PERCENT,1
1780,619,31 percent,PERCENT,1
1781,620,"31,300",MONEY,1
1782,621,31.9 million,CARDINAL,1
1783,622,31st–70th,PRODUCT,1
1784,623,31–86,CARDINAL,1
1785,651,368,CARDINAL,1
1786,654,37,DATE,1
1787,709,400M                                                                                 ,QUANTITY,1
1788,656,37%,PERCENT,1
1789,682,4,PERSON,1
1790,683,4 80.3 billion,MONEY,1
1791,685,"4, 2016",DATE,1
1792,689,"4,101",MONEY,1
1793,690,"4,800",MONEY,1
1794,692,4.0,PRODUCT,1
1795,693,4.1,CARDINAL,1
1796,695,4.4,CARDINAL,1
1797,696,4.5,CARDINAL,1
1798,697,4.6,CARDINAL,1
1799,699,4.8,CARDINAL,1
1800,702,4.92,CARDINAL,1
1801,705,40 hours,TIME,1
1802,706,"40.116
",DATE,1
1803,707,400 million,CARDINAL,1
1804,678,3M,PRODUCT,1
1805,677,"3F
                     ",ORG,1
1806,676,39M,MONEY,1
1807,665,38.6 million,CARDINAL,1
1808,657,375,CARDINAL,1
1809,658,375 MILLION,CARDINAL,1
1810,661,38,DATE,1
1811,662,38 million to 72 million,CARDINAL,1
1812,663,"38,600",MONEY,1
1813,664,38.6 hours,TIME,1
1814,666,380,CARDINAL,1
1815,675,390–590,PRODUCT,1
1816,668,39,DATE,1
1817,670,39%,PERCENT,1
1818,671,"39,354",CARDINAL,1
1819,672,390,PRODUCT,1
1820,673,390 million,CARDINAL,1
1821,674,390–590,CARDINAL,1
1822,607,"30,092",CARDINAL,1
1823,605,30 to 40 percent,PERCENT,1
1824,601,3.8,CARDINAL,1
1825,599,3.5 percent,PERCENT,1
1826,523,"23,969",CARDINAL,1
1827,525,23108,CARDINAL,1
1828,527,232–760,CARDINAL,1
1829,528,233,CARDINAL,1
1830,529,235,CARDINAL,1
1831,530,236,CARDINAL,1
1832,531,"23782, September 2017",DATE,1
1833,533,"24
            ",DATE,1
1834,534,"24
                                             hours/day",TIME,1
1835,536,24%,PERCENT,1
1836,537,247 million,CARDINAL,1
1837,540,"25
",PERCENT,1
1838,541,25 percent,PERCENT,1
1839,542,25 percent to 13 percent,PERCENT,1
1840,544,25%,PERCENT,1
1841,522,23%,PERCENT,1
1842,520,"23
                                                               ",TIME,1
1843,518,22252,CARDINAL,1
1844,506,20–29,PRODUCT,1
1845,498,2030—although,CARDINAL,1
1846,499,2040,DATE,1
1847,500,20479,CARDINAL,1
1848,502,2050,DATE,1
1849,503,2060,DATE,1
1850,504,"20M
                            “Marketization”",QUANTITY,1
1851,507,20–50,CARDINAL,1
1852,517,220,CARDINAL,1
1853,510,"21906, January 2016",DATE,1
1854,512,22,DATE,1
1855,513,22 percent,PERCENT,1
1856,514,22%,PERCENT,1
1857,515,22.4,CARDINAL,1
1858,516,22.7,CARDINAL,1
1859,545,25.6,CARDINAL,1
1860,547,253,CARDINAL,1
1861,548,255,CARDINAL,1
1862,585,"3, summer 2015",DATE,1
1863,575,2M–3M,ORG,1
1864,579,3 2011,DATE,1
1865,581,3%,PERCENT,1
1866,582,"3, 2000",DATE,1
1867,583,"3, August 2007",DATE,1
1868,584,"3, September 1, 1996",DATE,1
1869,586,"3,000",CARDINAL,1
1870,573,29).1,CARDINAL,1
1871,588,"3,205",CARDINAL,1
1872,591,"3,944",CARDINAL,1
1873,592,3-year,DATE,1
1874,593,3.0,CARDINAL,1
1875,596,3.44,CARDINAL,1
1876,598,3.5 million,CARDINAL,1
1877,574,292 million,CARDINAL,1
1878,572,"29
                                                                                                                                      ",PRODUCT,1
1879,549,25–26,CARDINAL,1
1880,560,27 percent,PERCENT,1
1881,551,26,DATE,1
1882,552,26 million,CARDINAL,1
1883,555,"26,000",CARDINAL,1
1884,556,"26,755",CARDINAL,1
1885,557,26.8,CARDINAL,1
1886,559,"27


",PERSON,1
1887,561,"27, April 2014",DATE,1
1888,571,29,DATE,1
1889,562,275,CARDINAL,1
1890,565,28%,PERCENT,1
1891,566,28.3,CARDINAL,1
1892,567,280 million,CARDINAL,1
1893,568,289,CARDINAL,1
1894,569,28–80,PERSON,1
1895,708,"400,000",CARDINAL,1
1896,711,"41
",DATE,1
1897,938,"824
",DATE,1
1898,886,737,PRODUCT,1
1899,857,"67,963",CARDINAL,1
1900,860,"68
",DATE,1
1901,862,68 percent,PERCENT,1
1902,863,686,CARDINAL,1
1903,866,7 percent,PERCENT,1
1904,867,"7,530",CARDINAL,1
1905,868,7.0,CARDINAL,1
1906,869,7.2,CARDINAL,1
1907,870,7.5,CARDINAL,1
1908,871,7.5 million,CARDINAL,1
1909,872,7.6,CARDINAL,1
1910,873,7.8,CARDINAL,1
1911,876,"70
",DATE,1
1912,879,701,CARDINAL,1
1913,881,71st–99th,CARDINAL,1
1914,856,67,CARDINAL,1
1915,854,66.3 billion,MONEY,1
1916,853,66%,PERCENT,1
1917,836,61,DATE,1
1918,825,6.00,CARDINAL,1
1919,828,6.5 percent,PERCENT,1
1920,829,6.9 million,CARDINAL,1
1921,831,60 million to 375 million,CARDINAL,1
1922,833,60 to 70 percent,PERCENT,1
1923,834,60.0,CARDINAL,1
1924,839,"62,470",CARDINAL,1
1925,849,65 years,DATE,1
1926,840,"623,000",CARDINAL,1
1927,841,624,MONEY,1
1928,844,64 percent,PERCENT,1
1929,846,65,DATE,1
1930,847,65 million,CARDINAL,1
1931,848,65 percent,PERCENT,1
1932,883,72 percent,PERCENT,1
1933,887,"73M
                                           ",QUANTITY,1
1934,712,416,CARDINAL,1
1935,888,74,CARDINAL,1
1936,915,8 to 9 percent,PERCENT,1
1937,916,8%,PERCENT,1
1938,917,"8, October 2016",DATE,1
1939,919,8.0,CARDINAL,1
1940,920,8.2,CARDINAL,1
1941,921,8.5 billion,CARDINAL,1
1942,922,8.8,CARDINAL,1
1943,925,80 million,CARDINAL,1
1944,926,80 million to 130 million,CARDINAL,1
1945,928,"80,000",CARDINAL,1
1946,929,800 million,CARDINAL,1
1947,930,80–89,PRODUCT,1
1948,932,81,DATE,1
1949,933,"81
",DATE,1
1950,934,81 percent,PERCENT,1
1951,914,8 percent,PERCENT,1
1952,913,8                 11,PRODUCT,1
1953,912,"8
",PERCENT,1
1954,899,7650,CARDINAL,1
1955,891,75 million to 375 million,CARDINAL,1
1956,892,75%,PERCENT,1
1957,895,"757M
                                             Retail",PRODUCT,1
1958,896,76,CARDINAL,1
1959,897,76,DATE,1
1960,898,76 million,CARDINAL,1
1961,900,766,CARDINAL,1
1962,910,7M–12M                       ,PERSON,1
1963,902,768,PRODUCT,1
1964,904,77 percent,PERCENT,1
1965,905,78,CARDINAL,1
1966,906,78,PERSON,1
1967,907,78 percent,PERCENT,1
1968,909,79 percent,PERCENT,1
1969,824,6.0,DATE,1
1970,822,"6,010",CARDINAL,1
1971,820,6                  ,PRODUCT,1
1972,818,5–11,CARDINAL,1
1973,745,5,DATE,1
1974,746,5,MONEY,1
1975,747,"5
                                                                                Up to 13%",MONEY,1
1976,748,5                  Time,TIME,1
1977,750,"5, 2013",DATE,1
1978,751,"5, December 1973",DATE,1
1979,752,5.0,CARDINAL,1
1980,753,5.1,CARDINAL,1
1981,754,"5.1
                                                                                                                                   ",MONEY,1
1982,755,5.2,CARDINAL,1
1983,757,5.4%,PERCENT,1
1984,758,5.5,CARDINAL,1
1985,759,5.5%,PERCENT,1
1986,760,5.59,DATE,1
1987,761,5.6,CARDINAL,1
1988,743,"49, December 2015",DATE,1
1989,741,49,DATE,1
1990,738,476,CARDINAL,1
1991,723,"44,942",CARDINAL,1
1992,714,42 hours,TIME,1
1993,715,428,CARDINAL,1
1994,717,43 million,CARDINAL,1
1995,718,434,CARDINAL,1
1996,721,"44, July 2007",DATE,1
1997,722,"44,700",MONEY,1
1998,724,440,MONEY,1
1999,737,"47,389",CARDINAL,1
2000,726,45,DATE,1
2001,728,45.126,CARDINAL,1
2002,730,"4509, October 1993",DATE,1
2003,731,452,CARDINAL,1
2004,734,"46,663",CARDINAL,1
2005,736,47,DATE,1
2006,762,5.6 million,CARDINAL,1
2007,763,5.8,CARDINAL,1
2008,767,50 million to 90 million,MONEY,1
2009,807,57 hours,TIME,1
2010,798,555,CARDINAL,1
2011,799,555 million,CARDINAL,1
2012,801,56,DATE,1
2013,802,56 percent,PERCENT,1
2014,803,"56,104",CARDINAL,1
2015,804,560,MONEY,1
2016,808,57 percent,PERCENT,1
2017,795,55       ,MONEY,1
2018,809,"57,670",CARDINAL,1
2019,810,57.4,CARDINAL,1
2020,812,58 percent,PERCENT,1
2021,815,590,CARDINAL,1
2022,816,590 million,CARDINAL,1
2023,817,596,CARDINAL,1
2024,796,55       ,ORG,1
2025,792,547,CARDINAL,1
2026,771,"50,969",CARDINAL,1
2027,780,52 percent,PERCENT,1
2028,772,500,CARDINAL,1
2029,773,504,CARDINAL,1
2030,775,51,DATE,1
2031,776,51 million,CARDINAL,1
2032,777,51 percent,PERCENT,1
2033,778,51%,PERCENT,1
2034,781,52%,PERCENT,1
2035,791,544,CARDINAL,1
2036,783,52–55,PRODUCT,1
2037,785,53 million,CARDINAL,1
2038,786,"53,000",CARDINAL,1
2039,787,533,CARDINAL,1
2040,788,54,CARDINAL,1
2041,790,"54,806",CARDINAL,1
2042,497,20301,DATE,1
2043,496,2030.85,CARDINAL,1
2044,495,2030.75,CARDINAL,1
2045,141,1.0%,PERCENT,1
2046,114,1 year,DATE,1
2047,115,"1, June 2013",DATE,1
2048,118,"1,000",MONEY,1
2049,119,"1,030",CARDINAL,1
2050,121,"1,190",CARDINAL,1
2051,123,"1,241",CARDINAL,1
2052,125,"1,268",CARDINAL,1
2053,126,"1,269",CARDINAL,1
2054,127,"1,304",CARDINAL,1
2055,129,"1,500",CARDINAL,1
2056,130,"1,507",CARDINAL,1
2057,133,"1,655",CARDINAL,1
2058,135,"1,695",CARDINAL,1
2059,136,"1,724",CARDINAL,1
2060,137,"1,727",CARDINAL,1
2061,113,1 billion,CARDINAL,1
2062,111,1 2014,DATE,1
2063,110,1,GPE,1
2064,98,0.63,CARDINAL,1
2065,89,0.4 to 0.6,CARDINAL,1
2066,90,"0.42


",DATE,1
2067,93,0.52,CARDINAL,1
2068,94,0.56 percent,PERCENT,1
2069,95,0.57 percent,PERCENT,1
2070,97,0.60,CARDINAL,1
2071,99,0.7,CARDINAL,1
2072,108,0–3%,PERCENT,1
2073,101,0.8,MONEY,1
2074,102,0.8 1.0,CARDINAL,1
2075,104,"0.9


",PERCENT,1
2076,105,02,CARDINAL,1
2077,106,04,CARDINAL,1
2078,107,06,DATE,1
2079,138,"1,752",MONEY,1
2080,142,1.07,CARDINAL,1
2081,494,2030.73,CARDINAL,1
2082,144,"1.1                                                       0.7                                                          -0.4

",MONEY,1
2083,176,10.1,CARDINAL,1
2084,177,10.7,CARDINAL,1
2085,178,10.8,CARDINAL,1
2086,183,100 years ago,DATE,1
2087,187,1000,CARDINAL,1
2088,191,104,CARDINAL,1
2089,192,104,FAC,1
2090,195,106,DATE,1
2091,198,109,CARDINAL,1
2092,199,10–11,PRODUCT,1
2093,200,10–11M,ORG,1
2094,201,10–19,ORG,1
2095,202,10–25                Sales workers,PRODUCT,1
2096,205,11 percent,PERCENT,1
2097,206,11%,PERCENT,1
2098,175,"10,500",MONEY,1
2099,174,"10,000",CARDINAL,1
2100,173,10%,PERCENT,1
2101,157,1.6,PERSON,1
2102,145,1.1                                                   -1.6,PERSON,1
2103,147,1.3,CARDINAL,1
2104,150,1.4,CARDINAL,1
2105,152,1.4 percent,PERCENT,1
2106,153,1.48 percent,PERCENT,1
2107,156,1.6,CARDINAL,1
2108,158,1.6%,PERCENT,1
2109,170,"10
percentage points",PERCENT,1
2110,159,1.60,CARDINAL,1
2111,163,1.81,CARDINAL,1
2112,165,1.9 million,MONEY,1
2113,166,1/3,CARDINAL,1
2114,168,10,MONEY,1
2115,169,"10
                                                                                               ",CARDINAL,1
2116,88,0.4 0.4,CARDINAL,1
2117,87,0.4,PERSON,1
2118,85,0.37                      -0.10,PERCENT,1
2119,84,0.3 0.3,CARDINAL,1
2120,23,+46,DATE,1
2121,24,+46,GPE,1
2122,25,"+54



             ",PRODUCT,1
2123,26,"+54
                                                                                                        ",ORG,1
2124,27,+79,CARDINAL,1
2125,29,-0.03,CARDINAL,1
2126,30,-0.23,GPE,1
2127,32,-1.1,PERSON,1
2128,33,-1.1                                                                                -12 to -2,PERSON,1
2129,34,-1.2,PERSON,1
2130,35,-1.3,ORG,1
2131,36,-1.4,CARDINAL,1
2132,37,"-1.5
                                                                                              ",ORG,1
2133,38,-1.7,PERSON,1
2134,39,"-12
                                                                                    ",ORG,1
2135,22,+32            ,ORG,1
2136,21,"+32



             ",ORG,1
2137,20,"+3
                                                                                    ",ORG,1
2138,11,$3.8 trillion,MONEY,1
2139,2,$1.7 trillion,MONEY,1
2140,4,$145 billion,MONEY,1
2141,5,$16.5 trillion,MONEY,1
2142,6,$2.1 trillion,MONEY,1
2143,7,$2.5 trillion,MONEY,1
2144,9,$23 trillion,MONEY,1
2145,12,$5.5 trillion,MONEY,1
2146,19,+2.71,ORG,1
2147,13,$8.2 trillion,MONEY,1
2148,14,$9.8 trillion,MONEY,1
2149,15,%,MONEY,1
2150,16,% of FTE hours,TIME,1
2151,17,% of work hours,TIME,1
2152,18,+1.5 billion,MONEY,1
2153,40,-15,CARDINAL,1
2154,41,"-17

",ORG,1
2155,42,-2.3,CARDINAL,1
2156,75,0.1,PERSON,1
2157,65,"0
       ",PRODUCT,1
2158,68,0.01 percent,PERCENT,1
2159,69,0.03                                  -0.05,MONEY,1
2160,71,0.06,CARDINAL,1
2161,72,0.07,CARDINAL,1
2162,73,0.08 percent,PERCENT,1
2163,77,0.12                                ,MONEY,1
2164,62,-7,PERSON,1
2165,78,0.17,CARDINAL,1
2166,79,0.2,CARDINAL,1
2167,80,0.2,PERSON,1
2168,81,0.2 percent,PERCENT,1
2169,82,0.20,CARDINAL,1
2170,83,0.3,CARDINAL,1
2171,63,-7.0,PERSON,1
2172,61,-69                                                                            ,PERSON,1
2173,43,-2.3,ORG,1
2174,51,-3.6,DATE,1
2175,44,-2.5 billion hours,TIME,1
2176,45,-2.6 billion hours,TIME,1
2177,46,-2.7,PERSON,1
2178,47,-2.8,DATE,1
2179,49,-2.9,PERSON,1
2180,50,"-3
                                                                                    ",ORG,1
2181,52,-3.6,PRODUCT,1
2182,60,-6.5,CARDINAL,1
2183,53,-36,GPE,1
2184,54,"-36
                                                                                                                              ",ORG,1
2185,56,"-47

                                                                                                                             ",DATE,1
2186,57,-6,CARDINAL,1
2187,58,-6,DATE,1
2188,59,"-6
                                                                                    ",ORG,1
2189,207,"11,468",CARDINAL,1
2190,208,11.9,CARDINAL,1
2191,219,11–12,PRODUCT,1
2192,357,19.0,CARDINAL,1
2193,402,1995.64,CARDINAL,1
2194,404,1997,DATE,1
2195,405,19th century,DATE,1
2196,406,19th-century,DATE,1
2197,407,19–20         0,ORG,1
2198,408,19–52%,PERCENT,1
2199,409,1Q17,CARDINAL,1
2200,413,2,DATE,1
2201,414,"2
            ",CARDINAL,1
2202,416,2 2014,DATE,1
2203,418,"2, February 2010",DATE,1
2204,419,"2, July
     1989",DATE,1
2205,420,"2, July 1989",DATE,1
2206,421,"2, June 1998",DATE,1
2207,422,"2, September 1995",DATE,1
2208,398,1990s.60,CARDINAL,1
2209,397,1990s,DATE,1
2210,393,1982,DATE,1
2211,379,1960-2012,DATE,1
2212,359,1909,DATE,1
2213,367,1920,DATE,1
2214,368,1929,DATE,1
2215,370,1933,DATE,1
2216,373,1944,DATE,1
2217,374,1949,DATE,1
2218,380,1960–2015,CARDINAL,1
2219,391,1980.45,CARDINAL,1
2220,382,1963,DATE,1
2221,383,1964,DATE,1
2222,384,1965,DATE,1
2223,386,1970s,DATE,1
2224,388,1973,DATE,1
2225,389,1976,DATE,1
2226,423,"2, summer 1998",DATE,1
2227,425,"2,204",MONEY,1
2228,427,"2,508",CARDINAL,1
2229,480,2016.28,CARDINAL,1
2230,470,2014we,CARDINAL,1
2231,473,2015.34,CARDINAL,1
2232,474,2015–25,PRODUCT,1
2233,475,2015—more than $3 trillion,MONEY,1
2234,478,2016 2030,DATE,1
2235,479,"2016 2030
",DATE,1
2236,484,2017.158,CARDINAL,1
2237,466,2013,ORG,1
2238,485,2020,DATE,1
2239,487,2025.4,CARDINAL,1
2240,490,"2030
",DATE,1
2241,491,"2030


",PERSON,1
2242,492,2030.100,DATE,1
2243,493,2030.6,CARDINAL,1
2244,469,2014.76,CARDINAL,1
2245,461,2009,DATE,1
2246,430,"2.1
",DATE,1
2247,441,2.9 million,CARDINAL,1
2248,431,2.2 million,CARDINAL,1
2249,432,2.25,CARDINAL,1
2250,434,2.4,CARDINAL,1
2251,435,2.5,PRODUCT,1
2252,437,2.66 billion,CARDINAL,1
2253,440,2.82,CARDINAL,1
2254,445,20 million to 46 million,CARDINAL,1
