,index,entities,labels,size
1493,2353,Philip J. Ward et al.,PERSON,1
1494,2354,Philip Sherwell,PERSON,1
1495,2355,Philippe Ciais et al.,PERSON,1
1496,2357,Philippus,PERSON,1
1497,2358,Philippus et al.,PERSON,1
1498,454,3.3,CARDINAL,1
1499,2362,Pierre,PERSON,1
1500,457,3.6 billion tonnes,QUANTITY,1
1501,451,3-10 percent,PERCENT,1
1502,2364,Pierre et al.,PERSON,1
1503,2365,Player,ORG,1
1504,2366,Pluvial,PERSON,1
1505,2368,Ponserre,PERSON,1
1506,2369,Ponti,PERSON,1
1507,2352,Philip B. Duffy,PERSON,1
1508,2350,Pfleiderer,PERSON,1
1509,2334,Pauline Pfuderer,PERSON,1
1510,2341,Peter             Sherwood,PERSON,1
1511,2335,Pensacola,GPE,1
1512,463,30 years or more,DATE,1
1513,462,30 years,DATE,1
1514,461,30 to 40 years,DATE,1
1515,2339,Peseta II,WORK_OF_ART,1
1516,2340,Peter,PERSON,1
1517,2342,Peter A. Stott,PERSON,1
1518,2349,Petra et al.,PERSON,1
1519,2343,Peter Cooper,PERSON,1
1520,2344,Peter De Ford,PERSON,1
1521,2345,Peter Gumbel,PERSON,1
1522,2346,Peter et al.,PERSON,1
1523,2347,Peterson,PERSON,1
1524,459,"30 million square
       kilometers",QUANTITY,1
1525,2449,Robert M.,PERSON,1
1526,2451,Robert Muir-Wood et al.,PERSON,1
1527,337,2.6–3.0,CARDINAL,1
1528,2529,"Sea
      level rise drives increased tidal flooding frequency at tide gauges along the U.S. East and Gulf Coasts:",WORK_OF_ART,1
1529,384,20301,DATE,1
1530,383,2030.176,DATE,1
1531,382,2030 to 2050,DATE,1
1532,2555,September 2014,DATE,1
1533,380,"2030
      decade",DATE,1
1534,376,2021,DATE,1
1535,2560,"September 4, 2013",DATE,1
1536,374,2019).29,CARDINAL,1
1537,2846,Vaibhav,GPE,1
1538,365,"2012, 2012",DATE,1
1539,363,2011).22,CARDINAL,1
1540,361,"2010, 2010",DATE,1
1541,2566,Shaoni,PERSON,1
1542,2567,Shared,ORG,1
1543,2568,Sharma,PERSON,1
1544,2551,September 2001,DATE,1
1545,2550,September 19,DATE,1
1546,2549,"September 10, 2019",DATE,1
1547,2539,See Box 2,PRODUCT,1
1548,2531,Sean Kane,PERSON,1
1549,2532,Sebastian Kahlert,PERSON,1
1550,2533,Sebastian et al.,PERSON,1
1551,2535,Sebastien Leger,PERSON,1
1552,2537,Secondary,ORDINAL,1
1553,390,2045,DATE,1
1554,2540,See Chapter 4,LAW,1
1555,385,2031-2050,DATE,1
1556,2541,Seidl,ORG,1
1557,2542,Selin Tunguc,PERSON,1
1558,2543,Semenza,PERSON,1
1559,2545,"Senegal
",GPE,1
1560,2546,Senjusekiya,GPE,1
1561,2547,Senthold et al.,PERSON,1
1562,2569,Shastri,PERSON,1
1563,358,200B,MONEY,1
1564,2571,Shushi Peng et al.,PERSON,1
1565,2604,Southeast Florida Regional Climate Change,LOC,1
1566,2594,"South
  Africa",GPE,1
1567,2596,"South Africa
",GPE,1
1568,343,20 to 40 percent,PERCENT,1
1569,2600,"South Korea
",GPE,1
1570,342,20 to 30 percent,PERCENT,1
1571,339,20,DATE,1
1572,2605,"Southeast Florida Regional Climate Change Compact
           Sea Level Rise Work Group",LOC,1
1573,2592,Somesh Khanna,PERSON,1
1574,2606,Southeast United States,GPE,1
1575,2607,Southeast United States                                                ,GPE,1
1576,2608,Southern Africa,ORG,1
1577,2609,Soy1,PRODUCT,1
1578,2610,Soyoko Umeno,PERSON,1
1579,2611,Spada,PERSON,1
1580,2593,Sooyeon Laura Jin et al.,PERSON,1
1581,2590,Solomon et al.,PERSON,1
1582,2572,Shushi et al.,PERSON,1
1583,2580,Sinha,PERSON,1
1584,2573,Sigma,ORG,1
1585,2574,Sillmann,PERSON,1
1586,2575,Silva,PERSON,1
1587,2577,Simon London,PERSON,1
1588,2578,Simon et al.,PERSON,1
1589,2579,Singapore,GPE,1
1590,2581,Sinopec,ORG,1
1591,2589,Solomon M. Hsiang,PERSON,1
1592,2582,Sippel,PERSON,1
1593,351,2003–2009,CARDINAL,1
1594,2585,"Social
          Change",PRODUCT,1
1595,2586,Societies,ORG,1
1596,2587,Society,ORG,1
1597,2588,Society A,ORG,1
1598,2530,Sealey,PERSON,1
1599,394,2050.1,CARDINAL,1
1600,2452,Robert Uhlaner,PERSON,1
1601,2527,Scott Nyquist,PERSON,1
1602,2474,Rudra P.,PERSON,1
1603,2475,Rupert Seidl,PERSON,1
1604,417,23 percent,PERCENT,1
1605,414,"22 years
                                                                                           of recommendations",DATE,1
1606,2479,Rutty,PERSON,1
1607,2480,Ruzmaikin,PERSON,1
1608,413,22 percent,PERCENT,1
1609,2482,Ryan McCullough,PERSON,1
1610,2483,Ryu et al.,PERSON,1
1611,2484,S&P Global,ORG,1
1612,2485,S-Y Simon et al.,ORG,1
1613,2486,S. E. et al.,PERSON,1
1614,412,22 and 23,DATE,1
1615,410,21–40            41–60,ORG,1
1616,409,21–40              ,ORG,1
1617,418,235,CARDINAL,1
1618,419,239,CARDINAL,1
1619,2471,"Royal
     Meteorological Society",ORG,1
1620,426,25%,PERCENT,1
1621,2454,Robert et al.,PERSON,1
1622,2455,Roberto Roson,PERSON,1
1623,2456,Roberto Uchoa de Paula,PERSON,1
1624,2457,"Robust
Climate",WORK_OF_ART,1
1625,427,"25, 2018",DATE,1
1626,2459,Roger,PERSON,1
1627,424,"25


Exhibit E11",PERCENT,1
1628,2469,Rowan Douglas,PERSON,1
1629,2462,Rome,GPE,1
1630,2463,Ron,PERSON,1
1631,2464,Ron L. Miller et al.,PERSON,1
1632,2465,Ron L. et al.,PERSON,1
1633,2466,Ron Ritter,PERSON,1
1634,2468,"Roughly 10,000 years ago",DATE,1
1635,2490,SSRN,PRODUCT,1
1636,2491,Saddam Hussain,PERSON,1
1637,2492,Sam Samdani,PERSON,1
1638,2519,"Science
                                          Wright",WORK_OF_ART,1
1639,2513,"Scenarios
Global Environ",WORK_OF_ART,1
1640,2514,Schellnhuber,PERSON,1
1641,2515,Schleussner,PERSON,1
1642,2516,Schmidli,PERSON,1
1643,2517,Schmidt,PERSON,1
1644,396,2050.67,CARDINAL,1
1645,2520,Science            Tran,WORK_OF_ART,1
1646,2511,"Saudi Arabia
",GPE,1
1647,395,2050.141,CARDINAL,1
1648,2522,Science Advances,WORK_OF_ART,1
1649,2523,Science and Engineering,ORG,1
1650,2524,Sciences,ORG,1
1651,2525,Scientific Reports,ORG,1
1652,2526,Scott B. et al.,PERSON,1
1653,2512,Savannah,LOC,1
1654,397,20502,CARDINAL,1
1655,2494,Samuel et al.,PERSON,1
1656,2501,Santa Rosa Island,GPE,1
1657,402,2080.63,CARDINAL,1
1658,2496,"San Francisco


",GPE,1
1659,401,2080.17,CARDINAL,1
1660,2498,Sandrine Devillard,PERSON,1
1661,2499,Sandy P.,PERSON,1
1662,2500,Sandy P. Harrison,PERSON,1
1663,2502,Santer,PERSON,1
1664,2509,Sarah Sargent,PERSON,1
1665,2503,Sara Boettiger,PERSON,1
1666,2504,Sarah,PERSON,1
1667,2505,Sarah Breeden,PERSON,1
1668,2506,Sarah Brody,PERSON,1
1669,2507,Sarah Chadburn et al.,PERSON,1
1670,2508,Sarah E. Chadburn et al.,PERSON,1
1671,260,17 percent,PERCENT,1
1672,2894,"Western
",LOC,1
1673,2847,Vaibhav Chaturvedi,PERSON,1
1674,91,1 to 2 percent,PERCENT,1
1675,3303,some 2.4 billion,CARDINAL,1
1676,3304,some 380 million people.24,MONEY,1
1677,3305,soy.175,ORG,1
1678,3306,spending.138,GPE,1
1679,92,1 to 5 percent,PERCENT,1
1680,3308,state.50,ORG,1
1681,3309,statisticially,ORG,1
1682,89,1 minus,PERCENT,1
1683,3321,"that
      decade",DATE,1
1684,88,"1


",PERSON,1
1685,3314,surance,ORG,1
1686,3315,"surface.134

",ORG,1
1687,3316,temperatures.15,NORP,1
1688,3317,temperatures.26,ORG,1
1689,3318,temperatures.97,NORP,1
1690,3319,ten-year,DATE,1
1691,3302,some 160 million to 200 million,CARDINAL,1
1692,3301,sixth,ORDINAL,1
1693,95,"1,000 years",DATE,1
1694,3298,single-year,DATE,1
1695,103,1.01–1.25x,ORG,1
1696,102,1.01–1.25x,DATE,1
1697,3285,roughly 5 hours,TIME,1
1698,101,"1.0
                            ",DATE,1
1699,3287,roughly 7 percent,PERCENT,1
1700,3288,roughly 80 percent.114,QUANTITY,1
1701,100,1.0,ORG,1
1702,3290,roughly four to five hours,QUANTITY,1
1703,3291,roughly ten,CARDINAL,1
1704,3292,roughly two and 20,CARDINAL,1
1705,3293,ruimtevoorderivier.nl/english/.,GPE,1
1706,3294,safe.139,ORG,1
1707,98,1-in-50,PERSON,1
1708,3296,sectors.170,PERSON,1
1709,3297,seven-day,DATE,1
1710,3320,tens of kilometers,QUANTITY,1
1711,3322,"the
",GPE,1
1712,3281,roughly 30 percent,PERCENT,1
1713,3350,"the Economics of Sustainability



ii",ORG,1
1714,3343,the Columbia University Earth Institute,ORG,1
1715,3344,the Cooperative Institute for Marine and Atmospheric Studies,ORG,1
1716,3345,"the Coordinated
      Regional Downscaling Experiment",ORG,1
1717,82,0.9 degree,QUANTITY,1
1718,3347,"the Dutch
       Room for the River",ORG,1
1719,3348,the Dutch Room for the River,ORG,1
1720,3349,"the Economics of Climate Adaptation Working Group
     ",ORG,1
1721,3351,"the European
      Research Council",ORG,1
1722,3323,"the
",WORK_OF_ART,1
1723,3352,"the European Center for Medium-Range
          Weather Forecasts",ORG,1
1724,3353,"the European Center for Medium-Range
        Weather",ORG,1
1725,3354,the European Commission Global Human Settlement,ORG,1
1726,3355,"the European Commission Global Human Settlement
        ",ORG,1
1727,3356,the European Commission Joint Research Center,ORG,1
1728,3357,"the Fifth Assessment
      Report",ORG,1
1729,3359,the Florida Council of 100,ORG,1
1730,3342,"the Centre for the Study of Existential Risk
",ORG,1
1731,3341,"the Center for Research on Consumer Financial Decision
     Making, University of Colorado Boulder",ORG,1
1732,3340,"the Center for Computational Science Climate and Environmental Hazards
     ",ORG,1
1733,3339,the Cambridge Risk Studies Centre,ORG,1
1734,3324,"the
                                      past 65 million years",DATE,1
1735,3325,"the
                                      past two centuries",DATE,1
1736,3326,"the
     National Academy of Sciences",ORG,1
1737,3327,"the
     decade",DATE,1
1738,3328,the 1880s,DATE,1
1739,85,"0–5
",CARDINAL,1
1740,3330,the 21st Century Cities Initiative,DATE,1
1741,3331,the Ahmedabad City Corporation,ORG,1
1742,84,0–5,CARDINAL,1
1743,3333,the American Society of Adaptation Professionals,ORG,1
1744,3334,the Asian Development Bank,ORG,1
1745,3335,the Association of Pacific     ,ORG,1
1746,3336,"the Bank
of England",ORG,1
1747,3337,"the Bank
of England’s",ORG,1
1748,83,0–0.05,CARDINAL,1
1749,3282,roughly 40 percent,PERCENT,1
1750,3280,"roughly 3,000 cubic kilometers",QUANTITY,1
1751,3194,less than 10 meters,QUANTITY,1
1752,3225,more than 90 percent,PERCENT,1
1753,3216,"more than 10,000 years",DATE,1
1754,126,1.7-fold,CARDINAL,1
1755,3219,more than 2 ppmv,CARDINAL,1
1756,3220,more than 20,CARDINAL,1
1757,3221,more than 240 million,CARDINAL,1
1758,3222,more than 3.5,CARDINAL,1
1759,3223,more than 60 percent,PERCENT,1
1760,3226,"more than five
      hours",TIME,1
1761,120,1.5 percent,PERCENT,1
1762,3227,more than one,CARDINAL,1
1763,3228,more than one-fifth,CARDINAL,1
1764,3229,more than two weeks,DATE,1
1765,3230,more.147 Experts,ORG,1
1766,3231,multidecade,LAW,1
1767,123,1.6–2.0,CARDINAL,1
1768,3233,multiple years,DATE,1
1769,3215,"more than 1,500",CARDINAL,1
1770,3214,months,DATE,1
1771,3213,models.68,ORG,1
1772,3212,"models.20

",ORG,1
1773,3196,levels.14,GPE,1
1774,3197,"levels.174




     ",EVENT,1
1775,3198,likely.193 Underinsurance,PERSON,1
1776,132,"10
     ",MONEY,1
1777,3200,locations.25,NORP,1
1778,130,1.8 meters,QUANTITY,1
1779,3202,lower.165,PERSON,1
1780,129,1.8 degrees,QUANTITY,1
1781,3204,mid-century,DATE,1
1782,3206,million.92,ORG,1
1783,127,1.76–2.25x,ORG,1
1784,3208,millions of dollars,MONEY,1
1785,3209,mining.169,PERSON,1
1786,3210,mm,PERSON,1
1787,3211,model.66,ORG,1
1788,122,1.6,CARDINAL,1
1789,3237,next decade,DATE,1
1790,3279,roughly 15 percent,PERCENT,1
1791,105,1.1 degrees,QUANTITY,1
1792,3263,post-2050,GPE,1
1793,106,1.1 degrees Celsius,QUANTITY,1
1794,3265,practices?1,ORG,1
1795,3266,prices.1 Knock,PERSON,1
1796,3267,reached.95,ORG,1
1797,3268,report.14,GPE,1
1798,3269,retrofitting.189,PERSON,1
1799,3271,revenues.146 Catch,PERSON,1
1800,118,1.5 meter,QUANTITY,1
1801,3272,"roughly
10 percent",PERCENT,1
1802,3273,"roughly
5 percent",PERCENT,1
1803,3274,"roughly
80 percent",PERCENT,1
1804,3275,roughly $40 billion,MONEY,1
1805,3276,roughly 0.5 to 1.5 percent,CARDINAL,1
1806,3277,roughly 1.1 degrees Celsius,QUANTITY,1
1807,104,1.1 +/– 0.05 degrees Celsius,DATE,1
1808,3262,post-2050,DATE,1
1809,3261,policies.14,PERSON,1
1810,3260,period.72,ORG,1
1811,3259,pathway.94,GPE,1
1812,3240,nonsystematic,GPE,1
1813,3241,of 0.5 percent,PERCENT,1
1814,114,1.4,CARDINAL,1
1815,113,1.3 degrees,QUANTITY,1
1816,3245,one-to-one,CARDINAL,1
1817,3246,only 0.2 degree,CARDINAL,1
1818,3247,only 400 years,DATE,1
1819,3248,only 5,CARDINAL,1
1820,3249,only 50 percent,PERCENT,1
1821,3250,only a few millimeters,QUANTITY,1
1822,110,1.2,CARDINAL,1
1823,3253,over 147 miles per hour,QUANTITY,1
1824,109,1.1–5.0,CARDINAL,1
1825,3256,oxide.10,ORG,1
1826,3258,pathway.64,NORP,1
1827,3360,the Food and Agriculture Organization,ORG,1
1828,3361,the Global Commission,ORG,1
1829,3362,the Global Economic Gains From Complying,ORG,1
1830,3479,these                       century,DATE,1
1831,34,$600 billion to $950 billion,MONEY,1
1832,32,$500 million,MONEY,1
1833,30,$50 billion to $75 billion,MONEY,1
1834,3475,"the year
",DATE,1
1835,3476,the year 2080,DATE,1
1836,3477,theguardian,NORP,1
1837,3478,them.197,GPE,1
1838,28,$400 million,MONEY,1
1839,3492,"today to
  ",DATE,1
1840,3481,"this
",DATE,1
1841,27,$4.5 billion,MONEY,1
1842,24,$300 billion to $500 billion,MONEY,1
1843,3485,three decades,DATE,1
1844,21,$3.8 billion,MONEY,1
1845,3489,time.161,ORG,1
1846,3490,"tina
   ",PERSON,1
1847,3469,the past two centuries,DATE,1
1848,3468,the past decade,DATE,1
1849,3467,"the past 65 million years
    ",DATE,1
1850,3466,the past 65 million years,DATE,1
1851,43,"+4
   ",GPE,1
1852,3451,the next 20 years,DATE,1
1853,3452,the next 30,DATE,1
1854,42,+1.5 ± 1.2°C,QUANTITY,1
1855,41,+1.5,CARDINAL,1
1856,40,%,ORG,1
1857,3456,the next decades,DATE,1
1858,3457,the next few decades,DATE,1
1859,3458,the next several decades,DATE,1
1860,39,%,NORP,1
1861,36,$75 billion,MONEY,1
1862,3462,the next two to three,DATE,1
1863,3463,the next two to three decades,DATE,1
1864,3464,the number of days,DATE,1
1865,3465,the past 2.6 million years or so,DATE,1
1866,18,$250 million,MONEY,1
1867,3493,today to 15 to 20 percent,DATE,1
1868,3363,the Great Barrier     Nature,EVENT,1
1869,3528,~20%,PERCENT,1
1870,3517,worldweatherattribution.org,ORG,1
1871,3518,www.mckinsey.com/mgi/publications/multimedia/,PRODUCT,1
1872,3520,"year.125




                                           ",ORG,1
1873,3521,year.158,ORG,1
1874,6,$10 million to $130 million,MONEY,1
1875,3525,zero to half,CARDINAL,1
1876,3526,~$35 billion to ~$50 billion,MONEY,1
1877,3529,~25%,PERCENT,1
1878,3494,"today, 2030",DATE,1
1879,3530,~30%,ORG,1
1880,3532,~60%,PERCENT,1
1881,3,$1.8 trillion,MONEY,1
1882,3534,© Getty,PERSON,1
1883,3535,ºC,ORG,1
1884,3536,Éditions,ORG,1
1885,3537,” Climatic Change,WORK_OF_ART,1
1886,3516,world fisheries,ORG,1
1887,3514,weeks,DATE,1
1888,3513,"waves.187

Measures",ORG,1
1889,3512,warming.62,CARDINAL,1
1890,3495,tropical savannah,GPE,1
1891,17,$25 million,MONEY,1
1892,15,$20 million to $150 million,MONEY,1
1893,3499,"under six
hours",DATE,1
1894,3500,up to 175mph,QUANTITY,1
1895,3501,up to 33 percent,PERCENT,1
1896,3502,up to 50 percent,PERCENT,1
1897,13,$180 million to $390 million,MONEY,1
1898,3504,"uritizations



",ORG,1
1899,12,$160 million to $240 million,MONEY,1
1900,3507,"viii


",PERSON,1
1901,3508,vineyards,LOC,1
1902,3509,vulnerability.133,GPE,1
1903,3510,"warmer
                                      summer",DATE,1
1904,3511,warming.16,ORG,1
1905,3449,the late 1800s,DATE,1
1906,3448,the last decade,DATE,1
1907,3447,"the first quarter
",DATE,1
1908,3392,the Netherlands,GPE,1
1909,3385,"the National Academy
            of Sciences",ORG,1
1910,3386,"the National Academy
Merzdorf",ORG,1
1911,3387,"the National Academy of
            Sciences",ORG,1
1912,72,0.4 percent,PERCENT,1
1913,71,"0.4
                                                                                                                                                                                    ",MONEY,1
1914,3390,the National Geographic Society,ORG,1
1915,69,0.3m,QUANTITY,1
1916,3393,"the Northern
                                      Hemisphere",LOC,1
1917,3446,the first months,DATE,1
1918,3397,the Paris Agreement,LAW,1
1919,3398,"the Past, 2019",DATE,1
1920,65,0.25 percent,PERCENT,1
1921,3400,the Potsdam Institute for Climate Impact Studies,ORG,1
1922,3401,the Royal Meteorological Society,ORG,1
1923,64,0.25,CARDINAL,1
1924,3404,the School of Public Policy,ORG,1
1925,3384,"the National Academy
                                           of Sciences",ORG,1
1926,74,0.5 degrees Celsius,QUANTITY,1
1927,3382,the National Academy,ORG,1
1928,3381,"the National
    Academy of Sciences",ORG,1
1929,3364,the Great Garuda,FAC,1
1930,3365,"the Gulf
  ",LOC,1
1931,3366,the Gulf Stream,LOC,1
1932,3367,the Gulf of Mexico,LOC,1
1933,3368,"the Industrial Revolution
",EVENT,1
1934,79,0.6,PERCENT,1
1935,3371,"the Internal Displacement
",ORG,1
1936,3372,the International Climate Risk Conference for Supervisors,ORG,1
1937,3373,the International Food Policy Research Institute,ORG,1
1938,3374,"the Köppen
Climate Classification System",LOC,1
1939,3375,"the Köppen Climate
     Classification System",LOC,1
1940,3377,the Massachusetts Institute of Technology,ORG,1
1941,3378,"the McKinsey Global Institute
",ORG,1
1942,3379,the Mekong Delta,LOC,1
1943,75,0.5 meter,QUANTITY,1
1944,3405,the Smith School of Enterprise,ORG,1
1945,3406,the Social Cost of Carbon:,ORG,1
1946,3407,"the Task
                                                            Force on Climate",ORG,1
1947,3428,the Vrije Universiteit Amsterdam,FAC,1
1948,3430,"the World
     Resources Institute",ORG,1
1949,3431,the World Economic Forum,ORG,1
1950,3432,"the World Resources
      Institute Water Risk Atlas",ORG,1
1951,50,0 percent to 6 percent,PERCENT,1
1952,48,"0
                   Years",DATE,1
1953,3436,the average day,DATE,1
1954,3437,the average of the years 2021–40,DATE,1
1955,3438,the average year,DATE,1
1956,47,"0
   ",ORG,1
1957,46,"0
  ",MONEY,1
1958,3441,the decades ahead,DATE,1
1959,3442,the early 1970s,DATE,1
1960,3443,the east coast,LOC,1
1961,3444,the east coast of North America,LOC,1
1962,44,-4,CARDINAL,1
1963,3429,the Woods Hole Research Center,ORG,1
1964,3427,"the University of Oxford’s Environmental Change Institute
",ORG,1
1965,3408,the Thames Barrier,LOC,1
1966,3426,the University of Oxford’s Environmental Change Institute,ORG,1
1967,3409,the Tibetan Plateau,LOC,1
1968,3410,the UN Environment Programme,ORG,1
1969,62,0.2 to 0.5,CARDINAL,1
1970,3414,the UN World Urbanization,ORG,1
1971,59,0.1–0.5%,PERCENT,1
1972,3416,the US Department of Defense,ORG,1
1973,3417,"the Union of Concerned
Scientists",ORG,1
1974,3418,"the United
     States",GPE,1
1975,58,0.15 percent,PERCENT,1
1976,3420,"the United
  States",ORG,1
1977,56,0.1-,ORG,1
1978,54,0.06,CARDINAL,1
1979,53,0.05m,QUANTITY,1
1980,3424,"the University of California, Berkeley",ORG,1
1981,52,0.01 percent,PERCENT,1
1982,3195,less than 10m,QUANTITY,1
1983,133,10 12,CARDINAL,1
1984,2848,Valerio Dilda,PERSON,1
1985,2956,Zeke Hausfather,PERSON,1
1986,2949,Yvonne Schaub,PERSON,1
1987,2950,ZEC,PERSON,1
1988,2951,Zachary Zobel,PERSON,1
1989,227,149,CARDINAL,1
1990,2953,Zander et al.,PERSON,1
1991,2954,Zavaleta,PERSON,1
1992,2955,"Zealan
     Hoover",PERSON,1
1993,2957,Zeke Hausfather et al.,PERSON,1
1994,2969,a few centimeters,CARDINAL,1
1995,2958,Zeke et al.,PERSON,1
1996,2959,Zemp,PERSON,1
1997,2960,Zemp et al.,PERSON,1
1998,2961,Zero Emissions Commitment,ORG,1
1999,2962,Ziad Haider,PERSON,1
2000,2964,"a
     decade",DATE,1
2001,2965,"a
decade",DATE,1
2002,2948,Yude et al.,PERSON,1
2003,2947,York,GPE,1
2004,2946,Ying et al.,PERSON,1
2005,228,"149


",QUANTITY,1
2006,236,152,CARDINAL,1
2007,235,151,CARDINAL,1
2008,2932,X-year,DATE,1
2009,2933,X-year,EVENT,1
2010,2934,Xavier Lamblin,PERSON,1
2011,2935,Xi,ORG,1
2012,2936,Xi Hu et al.,PERSON,1
2013,2937,Xi et al.,PERSON,1
2014,2938,Xiang Gao,PERSON,1
2015,2939,Xiaojing Zhang,PERSON,1
2016,2940,Xinomavro,GPE,1
2017,2941,Xu Lin,PERSON,1
2018,2942,Xue Lan,PERSON,1
2019,2943,Yao,PERSON,1
2020,233,15.0,CARDINAL,1
2021,2968,a disaster year,DATE,1
2022,2970,"a given
        year",DATE,1
2023,238,154,CARDINAL,1
2024,3000,about 15 to,CARDINAL,1
2025,2992,"about 1,000",CARDINAL,1
2026,218,141,DATE,1
2027,2994,about 1.5 percent,PERCENT,1
2028,2996,about 10 to 25,CARDINAL,1
2029,2997,about 140 million,CARDINAL,1
2030,2998,about 15,CARDINAL,1
2031,2999,about 15 percent,PERCENT,1
2032,3001,about 15 to 30,CARDINAL,1
2033,2971,"a given
    summer",DATE,1
2034,3002,about 15 to 35 percent,CARDINAL,1
2035,3004,about 2 percent,PERCENT,1
2036,3005,about 2 to 3.5,CARDINAL,1
2037,3006,about 2.5 percent,PERCENT,1
2038,3009,about 27,CARDINAL,1
2039,3011,about 3 percent,PERCENT,1
2040,204,132,DATE,1
2041,2991,about 0.4 percent,PERCENT,1
2042,2990,about 0.2 degree,QUANTITY,1
2043,2989,about $60 billion,MONEY,1
2044,2988,about $3 billion to $4.5 billion,MONEY,1
2045,2972,"a given
year",DATE,1
2046,221,"143


Feynman, Joan, and",PERCENT,1
2047,2974,a given summer,DATE,1
2048,2976,"a given year
  ",DATE,1
2049,2977,a greater than zero,CARDINAL,1
2050,2978,a month,DATE,1
2051,2979,a week,DATE,1
2052,2980,a year,DATE,1
2053,2981,"about
     ",PERCENT,1
2054,2982,"about
                                           3 percent",PERCENT,1
2055,2983,"about
           50",CARDINAL,1
2056,2984,"about
        11",CARDINAL,1
2057,2985,"about
  $125 billion",MONEY,1
2058,2986,about $200 million to $300 million,MONEY,1
2059,2987,about $3 billion,MONEY,1
2060,2929,"World Weather
     ",EVENT,1
2061,2926,World Resources Institute,ORG,1
2062,3192,just over 2 degrees Celsius,QUANTITY,1
2063,2876,Wael Youssef,PERSON,1
2064,2868,Vrije Universiteit Amsterdam,FAC,1
2065,2869,W. A.,PERSON,1
2066,2870,W. H.,PERSON,1
2067,2871,W. J. Wouter Botzen,PERSON,1
2068,254,164,CARDINAL,1
2069,252,162,CARDINAL,1
2070,2875,WHRC analysis,ORG,1
2071,2877,Walter et al.,PERSON,1
2072,2886,Weitzman,PERSON,1
2073,2878,Wartenburger,PERSON,1
2074,251,161,CARDINAL,1
2075,2880,Washington Polar Science Center,ORG,1
2076,2881,"Washington, DC",GPE,1
2077,250,160 million to 200 million,CARDINAL,1
2078,2883,Water supply.103,ORG,1
2079,2884,Water supply.21,ORG,1
2080,255,165,CARDINAL,1
2081,2866,Vivien Singer,PERSON,1
2082,2865,Vivek Pandit,PERSON,1
2083,2864,Virginia R. et al.,PERSON,1
2084,2849,Vandentorren,ORG,1
2085,2850,Vassily Carantino,PERSON,1
2086,258,168,CARDINAL,1
2087,2852,"Venezuela
",GPE,1
2088,2853,Venice,GPE,1
2089,2854,Verena,PERSON,1
2090,2855,Vergara,PERSON,1
2091,2856,Vicky W. Y. Lam et al.,PERSON,1
2092,2857,Vicky W. Y. et al.,PERSON,1
2093,257,167,CARDINAL,1
2094,2859,Viet Nam National University,ORG,1
2095,256,166,CARDINAL,1
2096,2861,Vietnam National University,EVENT,1
2097,2862,Vikram Kapur,PERSON,1
2098,2863,Virginia H. et al.,PERSON,1
2099,2885,Weatherdon,ORG,1
2100,2887,West,LOC,1
2101,2925,World Economic            of agricultural commodity,ORG,1
2102,2915,"Woods Hole Research Center
        ",ORG,1
2103,2908,Wolfgang et al.,PERSON,1
2104,2909,Wolkovich,PERSON,1
2105,2910,Wolovick,PERSON,1
2106,242,158,CARDINAL,1
2107,2912,Woods Hole Research,ORG,1
2108,241,157,CARDINAL,1
2109,2914,"Woods Hole Research Center




                                     Climate",ORG,1
2110,2916,"Woods Hole Research Center
          ",ORG,1
2111,2888,West Africa,GPE,1
2112,240,156,CARDINAL,1
2113,2918,"Working Paper 365,",ORG,1
2114,2919,Working hours,TIME,1
2115,2920,World,ORG,1
2116,2921,"World
                                                                                                Bank",ORG,1
2117,2923,World Climate Research,ORG,1
2118,2924,World Climate Research Programme,ORG,1
2119,2907,Witt et al.,PERSON,1
2120,2906,Witt,PERSON,1
2121,2905,Winter 2014,DATE,1
2122,243,159,CARDINAL,1
2123,2889,West Coast,LOC,1
2124,249,160 million,CARDINAL,1
2125,2891,"Wester
et al.",GPE,1
2126,247,16%,PERCENT,1
2127,246,16 percent,PERCENT,1
2128,2294,Olivier Deschenes,PERSON,1
2129,2895,Wheat Improvement Center,ORG,1
2130,2896,Wiegandt,PERSON,1
2131,2897,Wilfried,PERSON,1
2132,245,16,DATE,1
2133,2899,Will et al.,PERSON,1
2134,2900,Willeke,PERSON,1
2135,2901,Willis Re,ORG,1
2136,2902,"Willis Towers
Watson",FAC,1
2137,2903,"Willis Towers
Watson",PERSON,1
2138,203,132,CARDINAL,1
2139,3015,about 40,CARDINAL,1
2140,3016,about 45 percent,PERCENT,1
2141,174,116,QUANTITY,1
2142,3124,climatologically,LOC,1
2143,3126,colder and less humid,WORK_OF_ART,1
2144,3127,"colder than average"" year",WORK_OF_ART,1
2145,3128,communities,LOC,1
2146,3129,continental,ORG,1
2147,3130,countries.151,PRODUCT,1
2148,3131,countries.173,ORG,1
2149,3133,day-night,TIME,1
2150,3145,each 100-by-100-kilometer square,FAC,1
2151,173,116,CARDINAL,1
2152,167,110 percent,PERCENT,1
2153,3138,decarbonization,ORG,1
2154,3139,decarbonization investments,ORG,1
2155,163,11 a.m. to 4 p.m.,TIME,1
2156,3142,e0170949,ORG,1
2157,3143,"each
          year",DATE,1
2158,3123,china,GPE,1
2159,3122,century,DATE,1
2160,3120,biome.181,GPE,1
2161,3118,biome,LOC,1
2162,182,"12,000 years",DATE,1
2163,3103,between 250 million and 360 million,CARDINAL,1
